text,target
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
Baseball is my favorite sport.,1
Let's play some baseball.,1
He hit a home run!,1
The baseball game was exciting.,1
I enjoy watching baseball.,1
Baseball season is here.,1
Grab your baseball glove.,1
The pitch was perfect.,1
Baseball practice is fun.,1
He loves playing baseball.,1
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
This is so funny!,2
I'm overjoyed!,2
This is hilarious!,2
I'm grinning from ear to ear.,2
My cheeks hurt from smiling.,2
This is pure happiness.,2
I'm so happy right now!,2
This makes me smile!,2
What a wonderful day!,2
I can't stop laughing!,2
